instrument,instrument_gnd_id,instrumentation_has_orchestra,instrumentation_has_choir,instrumentation_instrumental_soloists,instrumentation_vocal_soloists,work_generic_title,work_gnd_id,work_title_instrument,work_title_number,work_tonality,composer_name,composer_date_of_birth,composer_date_of_death,composer_place_of_birth,composer_place_of_death,composer_place_of_activity,composer_geographic_area_code,published_subitem_publisher_number,published_subitem_part,published_subitem_voice,published_subitem_is_piano_reduction,published_subitem_piano_reduction_type,print_uid,print_quantity,print_date,print_type,print_inferred,print_certain
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStK,1,twoHands,7509,1000,1896-03-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStK,1,twoHands,7510,1000,1898-11-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStK,1,twoHands,7511,800,1902-06-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStK,1,twoHands,7512,1000,1905-03-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStK,1,twoHands,7513,600,1909-03-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStK,1,twoHands,7514,600,1911-01-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStK,1,twoHands,7515,800,1913-01-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStK,1,twoHands,7516,800,1916-03-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStK,1,twoHands,7517,600,1920-09-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStK,1,twoHands,7518,1000,1922-01-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStK,1,twoHands,7519,1500,1924-07-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStK,1,twoHands,7520,1000,1928-04-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStK,1,twoHands,7521,1000,1930-10-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStK,1,twoHands,7522,1000,1933-10-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStK,1,twoHands,7523,800,1938-08-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStS,0,,7525,600,1882-06-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStS,0,,7530,600,1885-01-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStS,0,,7534,400,1886-01-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStS,0,,7537,500,1887-11-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStS,0,,7540,250,1892-02-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStS,0,,7542,250,1893-02-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStS,0,,7546,250,1894-05-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStS,0,,7548,600,1894-11-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStS,0,,7554,600,1897-03-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStS,0,,7556,1000,1898-10-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStS,0,,7567,800,1906-11-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStS,0,,7569,600,1910-05-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStS,0,,7572,500,1913-03-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStS,0,,7575,300,1918-02-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStA,0,,7526,400,1883-02-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStA,0,,7531,400,1885-02-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStA,0,,7535,400,1886-01-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStA,0,,7538,250,1889-04-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStA,0,,7541,250,1892-02-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStA,0,,7543,250,1893-12-31,print,1,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStA,0,,7547,600,1894-11-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStA,0,,7553,600,1897-03-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStA,0,,7557,600,1899-11-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStA,0,,7560,1000,1902-07-01,print,1,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStA,0,,7561,500,1904-01-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStA,0,,7566,600,1906-10-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStA,0,,7570,500,1910-05-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStA,0,,7573,500,1913-07-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStT,0,,7528,200,1884-11-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStT,0,,7532,400,1885-03-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStT,0,,7539,250,1889-04-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStT,0,,7545,100,1893-12-31,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStT,0,,7550,300,1894-11-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStT,0,,7552,300,1897-03-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStT,0,,7555,500,1898-10-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStT,0,,7563,300,1904-01-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStT,0,,7565,500,1906-05-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStT,0,,7571,500,1910-10-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStB,0,,7527,200,1884-06-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStB,0,,7529,200,1885-01-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStB,0,,7533,400,1885-03-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStB,0,,7536,500,1887-11-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStB,0,,7544,100,1893-12-31,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStB,0,,7549,300,1894-11-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStB,0,,7551,600,1897-03-01,print,0,0
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStB,0,,7558,500,1899-11-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStB,0,,7562,300,1904-01-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStB,0,,7564,500,1906-05-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStB,0,,7568,500,1909-11-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,EStB,0,,7574,300,1915-11-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00063,NN,StCCh,0,,7524,600,1879-06-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStS,0,,20872,200,1869-01-11,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStS,0,,20873,200,1869-05-12,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStS,0,,20877,200,1870-10-19,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStS,0,,20881,250,1874-03-16,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStS,0,,20885,150,1874-12-18,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStS,0,,20887,150,1875-01-13,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStS,0,,20889,100,1875-02-05,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStS,0,,20895,200,1875-04-28,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStS,0,,20896,200,1876-09-13,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStS,0,,20899,300,1878-04-12,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStS,0,,20903,300,1884-12-19,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStS,0,,20907,200,1888-09-06,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStS,0,,20911,200,1889-10-29,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStS,0,,20912,100,1894-11-20,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStS,0,,20916,200,1896-06-08,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStS,0,,20920,150,1897-05-29,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStS,0,,20923,100,1899-08-18,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStS,0,,20926,100,1901-01-29,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStS,0,,20927,100,1903-02-27,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStA,0,,20874,150,1869-01-11,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStA,0,,20878,200,1870-10-19,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStA,0,,20882,200,1874-03-16,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStA,0,,20888,100,1875-01-13,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStA,0,,20890,100,1875-02-05,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStA,0,,20894,200,1875-04-28,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStA,0,,20898,200,1877-02-24,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStA,0,,20902,200,1881-04-14,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStA,0,,20904,300,1884-12-19,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStA,0,,20909,200,1889-08-16,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStA,0,,20913,100,1894-11-20,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStA,0,,20917,200,1896-06-08,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStA,0,,20921,100,1897-06-01,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStA,0,,20924,100,1899-08-18,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStA,0,,20928,100,1903-02-27,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStT,0,,20876,100,1869-01-11,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStT,0,,20879,100,1870-10-19,print,0,1
Orchester,4172708-3,1,1,,Vokalsolisten,Samson,300065655,,,,"Händel, Georg Friedrich",1685-02-23,1759-04-14,Halle (Saale),London,"Hamburg, London","XA-DE, XA-IT, XA-GB",00549,NN,EStT,0,,20884,100,1874-03-16,print,0,1
